pop1,pop2,pop3,pop4,est,se,z,p,n
CoyoteCalifornia,AfghanHound,AndeanFox,Dingo_FraserIsland_E56,0.0301728546588935,0.00422849549936433,7.13560051404319,9.63655093894176e-13,6518
CoyoteCalifornia,AfghanHound,AndeanFox,Dingo_FraserIsland_Y07,0.0233118971061093,0.00381090298046297,6.11715838099801,9.52586807195987e-10,6842
CoyoteCalifornia,AfghanHound,AndeanFox,Dingo_FraserIsland_Y47,0.0325816871661076,0.00644999883048461,5.05142528276391,4.38525472642468e-07,2683
CoyoteCalifornia,AfghanHound,AndeanFox,Dingo_Gibson_Desert_D08,0.0520904966875235,0.00204921754311603,25.4197007352938,1.52750084409988e-142,117787
CoyoteCalifornia,AfghanHound,AndeanFox,Dingo_Kimberley_D09,0.0360161776945485,0.00513372975181072,7.01559673682574,2.28969579077591e-12,6408
CoyoteCalifornia,AfghanHound,AndeanFox,Dingo_Northern_Queensland_D04,0.0282582042051443,0.00351867814086969,8.03091475657386,9.67485603171987e-16,6389
CoyoteCalifornia,AfghanHound,AndeanFox,Dingo_Northern_Queensland_D10,0.056797068538398,0.00544055581558634,10.4395709673051,1.63548176634406e-25,14532
CoyoteCalifornia,AfghanHound,AndeanFox,Dingo_Northern_Territory_D06,0.0485851861477998,0.00138551387400108,35.0665461093478,2.18193366329612e-269,338584
CoyoteCalifornia,AfghanHound,AndeanFox,Dingo_Simpson_Desert_D03,0.0431496876995858,0.00258869670377567,16.6684987224077,2.22103114068834e-62,30793
CoyoteCalifornia,AfghanHound,AndeanFox,DO-CO-159148,0.0491759789760039,0.00147789193234377,33.2744078912565,9.05743763450693e-243,288686
CoyoteCalifornia,AfghanHound,AndeanFox,DO-CO-167564,0.0413511994649124,0.00202145987057569,20.4561070278066,5.30053528426782e-93,48341
CoyoteCalifornia,AfghanHound,AndeanFox,DO-CO-167565,0.0594735093049753,0.00559905409251527,10.6220637133116,2.35300739153212e-26,21064
CoyoteCalifornia,AfghanHound,AndeanFox,DO-CO-167767,0.0513727121464226,0.00331357046533318,15.5037331132347,3.2730906334352e-54,81135
CoyoteCalifornia,AfghanHound,AndeanFox,DO-CO-168535,0.0465897979139504,0.00215688368163727,21.600514812456,1.77624949322863e-103,116584
CoyoteCalifornia,AfghanHound,AndeanFox,DO-CO-169117,0.051496080075723,0.00139431277014552,36.9329473116339,1.36811241119721e-298,444779
CoyoteCalifornia,AfghanHound,AndeanFox,DO-CO-170078,0.0375705307159422,0.00191773739218452,19.5910716811675,1.84270409411006e-85,45134
CoyoteCalifornia,AfghanHound,AndeanFox,DO-CO-170282,0.0483575488761769,0.00242807371676039,19.9160134811298,2.95609990930921e-88,129187
CoyoteCalifornia,AfghanHound,AndeanFox,DO-CO-170647,0.0390767230169051,0.00260442620920988,15.0039662781462,6.9160026776326e-51,30760
CoyoteCalifornia,AfghanHound,AndeanFox,DO-CO-175110,0.0492834298817282,0.00151048100954479,32.6276395203278,1.6636401394023e-233,331440
CoyoteCalifornia,AfghanHound,AndeanFox,Elly01,0.0497236837157147,0.00175117732462235,28.3944310016907,2.36903955243126e-177,195006
CoyoteCalifornia,AfghanHound,AndeanFox,HF014,0.0491747488381655,0.00147097532523992,33.430029718646,5.0216850191594e-245,231889
CoyoteCalifornia,AfghanHound,AndeanFox,HF081,0.0503656496873835,0.00146286259141271,34.4295151048633,9.1232091504432e-260,307512
CoyoteCalifornia,AfghanHound,AndeanFox,HF093,0.049603505594414,0.00143846883531267,34.4835455428077,1.41560181838097e-260,251769
CoyoteCalifornia,AfghanHound,AndeanFox,HF145,0.0502689164176635,0.00109840594258933,45.7653354452563,0,479579
CoyoteCalifornia,AfghanHound,AndeanFox,HF154,0.0490438747499174,0.00126046290782327,38.9094152993465,0,322395
CoyoteCalifornia,AfghanHound,AndeanFox,HF225,0.0500208428557504,0.00109528068346602,45.6694284952232,0,352239
CoyoteCalifornia,AfghanHound,AndeanFox,LV3003932745,0.0536912690642337,0.00130050557475638,41.2849203466826,0,320714
CoyoteCalifornia,AfghanHound,AndeanFox,ND0090,0.0452745103245621,0.00155102903294929,29.1899824972795,2.59889446013558e-187,225966
CoyoteCalifornia,AfghanHound,AndeanFox,ND0413,0.0505675668337041,0.00129293555947148,39.1106629122143,0,356008
CoyoteCalifornia,AfghanHound,AndeanFox,ND0934,0.0422109196649003,0.00158435604753967,26.6423192756761,2.19677453808066e-156,64538
CoyoteCalifornia,AfghanHound,AndeanFox,ND1006,0.0489730395142721,0.00104283483937052,46.9614532094398,0,443266
CoyoteCalifornia,AfghanHound,AndeanFox,ND1009,0.0486358100022793,0.00109333636239027,44.483849321494,0,421184
CoyoteCalifornia,AfghanHound,AndeanFox,ND1012,0.0492507454467701,0.00110995279600883,44.3719279088859,0,455208
CoyoteCalifornia,AfghanHound,AndeanFox,ND1034,0.0440061478043189,0.00250357525098483,17.5773217869158,3.67531582078e-69,64847
CoyoteCalifornia,AfghanHound,AndeanFox,ND1039,0.0456401453826698,0.00185967808668869,24.541960089413,5.27029187853181e-133,102534
CoyoteCalifornia,AfghanHound,AndeanFox,ND1099,0.0473599276316575,0.00113087167671109,41.8791350132617,0,530803
CoyoteCalifornia,AfghanHound,AndeanFox,ND1304,0.0499215308826946,0.00178685383322815,27.9382286084956,9.1638163226873e-172,210911
CoyoteCalifornia,AfghanHound,AndeanFox,ND1602,0.0542353304958347,0.00531067669518175,10.2125084257231,1.74299502217721e-24,45815
CoyoteCalifornia,AfghanHound,AndeanFox,ND1603,0.0541019341297397,0.00298890077689575,18.100946859109,3.13236541447902e-73,33986
CoyoteCalifornia,AfghanHound,AndeanFox,ND1644,0.0434443242866113,0.00243266950383696,17.8587038716472,2.47315834267772e-71,57332
CoyoteCalifornia,AfghanHound,AndeanFox,ND1782,0.0484053220696604,0.000934502708576027,51.797947320473,0,421177
CoyoteCalifornia,AfghanHound,AndeanFox,WA0021,0.0495655366540203,0.00260507953146155,19.0264965255061,1.02906945928312e-80,65368
CoyoteCalifornia,AfghanHound,AndeanFox,WA0164,0.0537996431553776,0.00253303267204942,21.2392219607059,4.14701586063587e-100,64267
CoyoteCalifornia,AfghanHound,AndeanFox,WA0517,0.0534386377133415,0.00287935962735298,18.5592092094686,6.87085805270009e-77,77458
CoyoteCalifornia,AfghanHound,AndeanFox,WA0741,0.0508506044905009,0.00252206079450281,20.1623230499982,2.09797166217054e-90,28950
CoyoteCalifornia,AfghanHound,AndeanFox,WA1142,0.052862508336551,0.00337590330794832,15.6587744121966,2.89420861315455e-55,56978
CoyoteCalifornia,AfghanHound,AndeanFox,wdi0817,0.0412819384434843,0.002126939683678,19.4090781042261,6.46770916366968e-84,62490
CoyoteCalifornia,AfghanHound,AndeanFox,wdi0828,0.0470203074587208,0.00328325894291807,14.3212303008091,1.61243185989951e-46,73766
CoyoteCalifornia,AfghanHound,AndeanFox,wdi0964,0.055718449521625,0.00215839400869932,25.8147721394028,6.05294611545445e-147,167372
CoyoteCalifornia,AfricanHuntingDogKenya,AndeanFox,di0247,-0.0697500340244068,0.00152651369822336,-45.6923734818664,0,88172
CoyoteCalifornia,AfricanHuntingDogKenya,AndeanFox,di0678,-0.0687732477042892,0.000878705383012628,-78.2665601393053,0,275296
CoyoteCalifornia,AfricanHuntingDogKenya,AndeanFox,di0794,-0.0716129417902012,0.000908410429278508,-78.8332448440501,0,276036
