"pat","wt","dof","chisq","p","f4rank","Dingo_Ancient_Nullarbor","HighlandWildDog","Papua_Indonesia_518bp","feasible","best","dofdiff","chisqdiff","p_nested","target","right","source"
"10",1,4,38.5669132765898,8.5593967584916e-08,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"Nunderah.983bp","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,1.02490611140919,0.795225714771624,1,0.742629643930417,NA,0.257370356069583,TRUE,NA,NA,NA,NA,"Nunderah.983bp","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,60.4071277743634,2.38211689537117e-12,0,1,NA,NA,TRUE,TRUE,0,-201.961911838125,1,"Nunderah.983bp","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,262.369039612488,1.40756200340473e-55,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"Nunderah.983bp","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,29.1385251676746,2.17808013844616e-05,0,1,NA,NA,TRUE,NA,NA,NA,NA,"TowerHill.460bp","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,8.02391731459024,0.0455199843949736,1,10.5356209262907,-9.5356209262907,NA,FALSE,NA,NA,NA,NA,"TowerHill.460bp","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,32.4667947842144,1.53566325527037e-06,0,1,NA,NA,TRUE,TRUE,0,11.8299231737897,0,"TowerHill.460bp","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"10",1,4,20.6368716104247,0.000373720292362376,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"TowerHill.460bp","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,1.43378280547297,0.697635309385436,1,0.745433934484511,NA,0.254566065515488,TRUE,NA,NA,NA,NA,"TowerHill.460bp","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,19.5934729138647,0.000600653368103546,0,1,NA,NA,TRUE,TRUE,0,-57.0658188834639,1,"TowerHill.460bp","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,76.6592917973286,8.87904647506366e-16,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"TowerHill.460bp","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,37.9444562612671,3.87142981510503e-07,0,1,NA,NA,TRUE,NA,NA,NA,NA,"di0678","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,22.996884033471,4.044345615176e-05,1,0.724389706146266,0.275610293853734,NA,TRUE,NA,NA,NA,NA,"di0678","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,34.1106822470256,7.07237305951568e-07,0,1,NA,NA,TRUE,TRUE,0,-31.6336258958627,1,"di0678","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"10",1,4,65.7443081428883,1.79327830573061e-13,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"di0678","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,1.41738109275412,0.701465611976271,1,0.824809265969121,NA,0.175190734030879,TRUE,NA,NA,NA,NA,"di0678","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,34.1216619020114,7.03579195266397e-07,0,1,NA,NA,TRUE,TRUE,0,-304.17693692292,1,"di0678","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,338.298598824931,5.89145836139778e-72,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"di0678","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,43.0117300039459,3.67490268490549e-08,0,1,NA,NA,TRUE,NA,NA,NA,NA,"di0794","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,33.6535542297966,2.34451209306496e-07,1,1.02642426940723,-0.0264242694072326,NA,FALSE,NA,NA,NA,NA,"di0794","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,35.8292438374008,3.13744571308367e-07,0,1,NA,NA,TRUE,TRUE,0,-40.4893932713233,1,"di0794","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"10",1,4,76.3186371087241,1.04822290247639e-15,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"di0794","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,0.962420355756556,0.810344040053976,1,0.809407967328522,NA,0.190592032671478,TRUE,NA,NA,NA,NA,"di0794","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,45.9319817206044,2.5444404275828e-09,0,1,NA,NA,TRUE,TRUE,0,-325.041421639006,1,"di0794","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,370.97340335961,5.18557430642752e-79,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"di0794","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,3.79685572390244,0.579018628628858,0,1,NA,NA,TRUE,NA,NA,NA,NA,"di1085","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,2.67702049347214,0.444146556488771,1,1.0248252305331,-0.0248252305330978,NA,FALSE,NA,NA,NA,NA,"di1085","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,3.31436652338912,0.506659233757878,0,1,NA,NA,TRUE,TRUE,0,-105.44239968028,1,"di1085","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"10",1,4,108.756766203669,1.34001159233727e-22,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"di1085","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,2.60153072567504,0.457221254091239,1,0.969576693385032,NA,0.0304233066149675,TRUE,NA,NA,NA,NA,"di1085","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,4.66196123555247,0.323772594862735,0,1,NA,NA,TRUE,TRUE,0,-599.920678529739,1,"di1085","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,604.582639765291,1.57909343800727e-129,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"di1085","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,48.7850632187259,2.45544563070932e-09,0,1,NA,NA,TRUE,NA,NA,NA,NA,"di1436","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,35.3253513039335,1.03989821516978e-07,1,1.34350981444318,-0.343509814443183,NA,FALSE,NA,NA,NA,NA,"di1436","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,48.8028398774051,6.41883133958067e-10,0,1,NA,NA,TRUE,TRUE,0,-36.3875403331019,1,"di1436","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"10",1,4,85.190380210507,1.38223713821246e-17,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"di1436","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,8.56541103936377,0.0356634058250114,1,0.792044763996668,NA,0.207955236003332,TRUE,NA,NA,NA,NA,"di1436","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,51.3901054834396,1.85016800020014e-10,0,1,NA,NA,TRUE,TRUE,0,-285.824109319428,1,"di1436","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,337.214214802868,1.00996818511513e-71,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"di1436","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,21.9015785398323,0.000546640976286778,0,1,NA,NA,TRUE,NA,NA,NA,NA,"di1522","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,8.48107169396849,0.0370484656216969,1,1.0610144422416,-0.0610144422415962,NA,FALSE,NA,NA,NA,NA,"di1522","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,10.0626052756428,0.0393862060496669,0,1,NA,NA,TRUE,TRUE,0,-81.74208461017,1,"di1522","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"10",1,4,91.8046898858128,5.44577183215959e-19,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"di1522","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,3.68960454516374,0.296990737053736,1,0.882296421234985,NA,0.117703578765015,TRUE,NA,NA,NA,NA,"di1522","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,24.1714914293174,7.37948073265949e-05,0,1,NA,NA,TRUE,TRUE,0,-442.202805238328,1,"di1522","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,466.374296667645,1.25219304175436e-99,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"di1522","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,55.3659834791283,1.0975533823837e-10,0,1,NA,NA,TRUE,NA,NA,NA,NA,"Dingo02","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,46.3760859628506,4.71766347660886e-10,1,1.18257096775433,-0.182570967754332,NA,FALSE,NA,NA,NA,NA,"Dingo02","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,51.2200824907634,2.00791791004617e-10,0,1,NA,NA,TRUE,TRUE,0,-28.758169027828,1,"Dingo02","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"10",1,4,79.9782515185914,1.76040260327626e-16,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"Dingo02","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,2.16267870182079,0.539336863125561,1,0.784219567015506,NA,0.215780432984494,TRUE,NA,NA,NA,NA,"Dingo02","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,50.6271367743788,2.67077116661665e-10,0,1,NA,NA,TRUE,TRUE,0,-314.726589596541,1,"Dingo02","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,365.35372637092,8.48204947059025e-78,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"Dingo02","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,22.9674587877154,0.000342435771338671,0,1,NA,NA,TRUE,NA,NA,NA,NA,"Dingo03","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,10.73976045082,0.0132196280037853,1,1.1600021777417,-0.1600021777417,NA,FALSE,NA,NA,NA,NA,"Dingo03","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,20.2779346089663,0.000440095954748657,0,1,NA,NA,TRUE,TRUE,0,-144.863174013699,1,"Dingo03","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"10",1,4,165.141108622665,1.15376451486616e-34,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"Dingo03","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,10.7158757535858,0.013365768804237,1,1.01721665876682,NA,-0.0172166587668213,FALSE,NA,NA,NA,NA,"Dingo03","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,14.0430786356605,0.00715882813659897,0,1,NA,NA,TRUE,TRUE,0,-659.596967659366,1,"Dingo03","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,673.640046295026,1.77667478941397e-144,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"Dingo03","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,18.9326686748863,0.00197843678213102,0,1,NA,NA,TRUE,NA,NA,NA,NA,"Dingo04","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,9.67370355748487,0.0215534703651384,1,1.0859058272875,-0.0859058272875038,NA,FALSE,NA,NA,NA,NA,"Dingo04","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,14.2998843564645,0.00639696675368782,0,1,NA,NA,TRUE,TRUE,0,-110.03244773062,1,"Dingo04","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"10",1,4,124.332332087085,6.33959689180591e-26,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"Dingo04","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,5.06393848307376,0.167174680069489,1,1.00856469802411,NA,-0.00856469802411037,FALSE,NA,NA,NA,NA,"Dingo04","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,6.2078187729208,0.184156496545928,0,1,NA,NA,TRUE,TRUE,0,-601.189584563501,1,"Dingo04","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,607.397403336422,3.88329432403709e-130,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"Dingo04","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,39.127475064444,2.23858097164453e-07,0,1,NA,NA,TRUE,NA,NA,NA,NA,"Dingo05","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,26.7475604866817,6.65019117603661e-06,1,0.844657392938975,0.155342607061025,NA,TRUE,NA,NA,NA,NA,"Dingo05","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,31.792438233465,2.10935310933497e-06,0,1,NA,NA,TRUE,TRUE,0,-36.4674130123317,1,"Dingo05","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"10",1,4,68.2598512457967,5.28735979705587e-14,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"Dingo05","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,2.79236643388744,0.424758080086465,1,0.796961148815584,NA,0.203038851184416,TRUE,NA,NA,NA,NA,"Dingo05","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,38.0311832847697,1.10408347954978e-07,0,1,NA,NA,TRUE,TRUE,0,-255.082273959372,1,"Dingo05","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,293.113457244142,3.31268767472258e-62,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"Dingo05","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,43.4905767806844,2.93868205459092e-08,0,1,NA,NA,TRUE,NA,NA,NA,NA,"Dingo06","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,33.6079140654811,2.39709119480779e-07,1,1.15859083645824,-0.158590836458241,NA,FALSE,NA,NA,NA,NA,"Dingo06","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,37.4966703450168,1.42308872976674e-07,0,1,NA,NA,TRUE,TRUE,0,-24.3077068394591,1,"Dingo06","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"10",1,4,61.8043771844759,1.21107347900525e-12,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"Dingo06","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,1.59705734362809,0.66005723125804,1,0.79332261559307,NA,0.20667738440693,TRUE,NA,NA,NA,NA,"Dingo06","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,44.9558912183127,4.06080700502007e-09,0,1,NA,NA,TRUE,TRUE,0,-273.319957758426,1,"Dingo06","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,318.275848976739,1.23529797241044e-67,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"Dingo06","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,11.72003729969,0.0388319509162795,0,1,NA,NA,TRUE,NA,NA,NA,NA,"Dingo07","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,9.48544389246364,0.0234867182325391,1,0.965023190681618,0.0349768093183815,NA,TRUE,NA,NA,NA,NA,"Dingo07","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,10.6768336066791,0.0304463919859125,0,1,NA,NA,TRUE,TRUE,0,-92.2408706464754,1,"Dingo07","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"10",1,4,102.917704253154,2.35246548223907e-21,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"Dingo07","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,5.49690475552806,0.138823864525631,1,0.936069410195863,NA,0.0639305898041374,TRUE,NA,NA,NA,NA,"Dingo07","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,13.0370807039547,0.0110960250878967,0,1,NA,NA,TRUE,TRUE,0,-529.283082144034,1,"Dingo07","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,542.320162847989,4.69350571830374e-116,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"Dingo07","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,37.2208068123162,5.40897197241881e-07,0,1,NA,NA,TRUE,NA,NA,NA,NA,"Dingo08","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,15.8703162863264,0.00120555977487456,1,0.695900591895679,0.304099408104321,NA,TRUE,NA,NA,NA,NA,"Dingo08","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,30.4976788206095,3.87556955128088e-06,0,1,NA,NA,TRUE,TRUE,0,-14.8826992974537,1,"Dingo08","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
